latitude,longitude,month,"<xarray.DataArray 't' (latitude: 37, longitude: 396)>
array([[28.638367, 28.698883, 28.661224, ..., 29.155853, 29.019714,
        28.941376],
       [28.757416, 28.79776 , 28.750671, ..., 29.406006, 29.260254,
        29.134521],
       [28.831665, 28.846375, 28.845428, ..., 29.588715, 29.46283 ,
        29.382874],
       ...,
       [25.837738, 25.843323, 25.842041, ..., 26.016022, 26.016815,
        26.01889 ],
       [25.79599 , 25.803467, 25.801544, ..., 25.936005, 25.931702,
        25.93637 ],
       [25.74936 , 25.757782, 25.760529, ..., 25.850555, 25.84668 ,
        25.860321]], dtype=float32)
Coordinates:
  * longitude  (longitude) float64 -5.0 -4.75 -4.5 -4.25 ... 2.25 2.5 2.75 3.0
  * latitude   (latitude) float32 12.0 11.75 11.5 11.25 ... 3.75 3.5 3.25 3.0
    month      (longitude) int64 1 1 1 1 1 1 1 1 1 ... 12 12 12 12 12 12 12 12"
11.5,-2.25,2,31.70465
11.5,-2.0,2,31.638153
11.5,-1.75,2,31.555145
11.5,-1.5,2,31.50415
11.5,-1.25,2,31.4552
11.5,-1.0,2,31.435791
11.5,-0.75,2,31.423279
11.5,-0.5,2,31.476318
11.5,-0.25,2,31.509125
11.5,0.0,2,31.477997
11.5,0.25,2,31.487915
11.5,0.5,2,31.50177
11.5,0.75,2,31.52359
11.5,1.0,2,31.496826
11.5,1.25,2,31.497925
11.5,1.5,2,31.51178
11.5,1.75,2,31.491455
11.5,2.0,2,31.502563
11.5,2.25,2,31.472534
11.5,2.5,2,31.400726
11.5,2.75,2,31.31961
11.5,3.0,2,31.283539
11.5,-5.0,3,33.720886
11.5,-4.75,3,33.71936
11.5,-4.5,3,33.754333
11.5,-4.25,3,33.774567
11.5,-4.0,3,33.825867
11.5,-3.75,3,33.904663
11.5,-3.5,3,33.944458
11.5,-3.25,3,33.98059
11.5,-3.0,3,33.934143
11.5,-2.75,3,33.97989
11.5,-2.5,3,34.064087
11.5,-2.25,3,34.090576
11.5,-2.0,3,34.102325
11.5,-1.75,3,34.092163
11.5,-1.5,3,34.098816
11.5,-1.25,3,34.075684
11.5,-1.0,3,34.051178
11.5,-0.75,3,34.02823
11.5,-0.5,3,34.05475
11.5,-0.25,3,34.06543
11.5,0.0,3,34.058075
11.5,0.25,3,34.083954
11.5,0.5,3,34.081146
11.5,0.75,3,34.097717
11.5,1.0,3,34.08261
11.5,1.25,3,34.10431
11.5,1.5,3,34.1351
11.5,1.75,3,34.170227
11.5,2.0,3,34.249207
11.5,2.25,3,34.266815
11.5,2.5,3,34.278168
11.5,2.75,3,34.2677
11.5,3.0,3,34.27179
11.5,-5.0,4,33.584564
11.5,-4.75,4,33.546143
11.5,-4.5,4,33.55551
11.5,-4.25,4,33.56772
11.5,-4.0,4,33.57184
11.5,-3.75,4,33.612244
11.5,-3.5,4,33.670135
11.5,-3.25,4,33.780792
11.5,-3.0,4,33.78366
11.5,-2.75,4,33.77014
11.5,-2.5,4,33.738434
11.5,-2.25,4,33.727783
11.5,-2.0,4,33.793427
11.5,-1.75,4,33.851593
11.5,-1.5,4,33.920013
11.5,-1.25,4,33.932953
11.5,-1.0,4,33.901154
11.5,-0.75,4,33.851044
11.5,-0.5,4,33.846924
11.5,-0.25,4,33.8226
11.5,0.0,4,33.82007
11.5,0.25,4,33.87918
11.5,0.5,4,33.87729
11.5,0.75,4,33.88202
11.5,1.0,4,33.8649
11.5,1.25,4,33.87329
11.5,1.5,4,33.908844
11.5,1.75,4,34.005432
11.5,2.0,4,34.155487
11.5,2.25,4,34.245758
11.5,2.5,4,34.383972
11.5,2.75,4,34.500153
11.5,3.0,4,34.58548
11.5,-5.0,5,31.786194
11.5,-4.75,5,31.73584
11.5,-4.5,5,31.732758
11.5,-4.25,5,31.739838
11.5,-4.0,5,31.69931
11.5,-3.75,5,31.708557
11.5,-3.5,5,31.740326
11.5,-3.25,5,31.831573
11.5,-3.0,5,31.842255
11.5,-2.75,5,31.82663
11.5,-2.5,5,31.752777
11.5,-2.25,5,31.70047
11.5,-2.0,5,31.742645
11.5,-1.75,5,31.773682
11.5,-1.5,5,31.820892
11.5,-1.25,5,31.851532
11.5,-1.0,5,31.858154
11.5,-0.75,5,31.812744
11.5,-0.5,5,31.80484
11.5,-0.25,5,31.763947
11.5,0.0,5,31.73938
11.5,0.25,5,31.806702
11.5,0.5,5,31.79596
11.5,0.75,5,31.789734
11.5,1.0,5,31.780487
11.5,1.25,5,31.783081
11.5,1.5,5,31.78769
11.5,1.75,5,31.822235
11.5,2.0,5,31.869537
11.5,2.25,5,31.857788
11.5,2.5,5,31.955719
11.5,2.75,5,32.06485
11.5,3.0,5,32.136047
11.5,-5.0,6,29.613312
11.5,-4.75,6,29.563782
11.5,-4.5,6,29.566345
11.5,-4.25,6,29.566254
11.5,-4.0,6,29.530182
11.5,-3.75,6,29.543
11.5,-3.5,6,29.566315
11.5,-3.25,6,29.62149
11.5,-3.0,6,29.623444
11.5,-2.75,6,29.609222
11.5,-2.5,6,29.516296
11.5,-2.25,6,29.446838
11.5,-2.0,6,29.450134
11.5,-1.75,6,29.4393
11.5,-1.5,6,29.439789
11.5,-1.25,6,29.456207
11.5,-1.0,6,29.478577
11.5,-0.75,6,29.457825
11.5,-0.5,6,29.500153
11.5,-0.25,6,29.485443
11.5,0.0,6,29.484375
11.5,0.25,6,29.582
11.5,0.5,6,29.589478
11.5,0.75,6,29.596222
11.5,1.0,6,29.618622
11.5,1.25,6,29.662598
11.5,1.5,6,29.671814
11.5,1.75,6,29.693146
11.5,2.0,6,29.690948
11.5,2.25,6,29.620758
11.5,2.5,6,29.671783
11.5,2.75,6,29.718811
11.5,3.0,6,29.727295
11.5,-5.0,7,27.531921
11.5,-4.75,7,27.507568
11.5,-4.5,7,27.511444
11.5,-4.25,7,27.508148
11.5,-4.0,7,27.477692
11.5,-3.75,7,27.482971
11.5,-3.5,7,27.497833
11.5,-3.25,7,27.535095
11.5,-3.0,7,27.530457
11.5,-2.75,7,27.51831
11.5,-2.5,7,27.460602
11.5,-2.25,7,27.413025
11.5,-2.0,7,27.406555
11.5,-1.75,7,27.379456
11.5,-1.5,7,27.349365
11.5,-1.25,7,27.34372
11.5,-1.0,7,27.345154
11.5,-0.75,7,27.31726
11.5,-0.5,7,27.351074
11.5,-0.25,7,27.339386
11.5,0.0,7,27.351318
11.5,0.25,7,27.424377
11.5,0.5,7,27.397125
11.5,0.75,7,27.370941
11.5,1.0,7,27.376312
11.5,1.25,7,27.422516
11.5,1.5,7,27.461975
11.5,1.75,7,27.523712
11.5,2.0,7,27.551147
11.5,2.25,7,27.512177
11.5,2.5,7,27.565674
11.5,2.75,7,27.596527
11.5,3.0,7,27.58551
11.5,-5.0,8,26.760956
11.5,-4.75,8,26.728394
11.5,-4.5,8,26.723389
11.5,-4.25,8,26.704895
11.5,-4.0,8,26.674072
11.5,-3.75,8,26.659943
11.5,-3.5,8,26.650513
11.5,-3.25,8,26.676514
11.5,-3.0,8,26.659393
11.5,-2.75,8,26.63559
11.5,-2.5,8,26.594421
11.5,-2.25,8,26.569092
11.5,-2.0,8,26.576569
11.5,-1.75,8,26.557129
11.5,-1.5,8,26.538544
11.5,-1.25,8,26.530457
11.5,-1.0,8,26.519379
11.5,-0.75,8,26.501465
11.5,-0.5,8,26.509094
11.5,-0.25,8,26.476044
11.5,0.0,8,26.490448
11.5,0.25,8,26.532349
11.5,0.5,8,26.480286
11.5,0.75,8,26.431763
11.5,1.0,8,26.402222
11.5,1.25,8,26.417389
11.5,1.5,8,26.446686
11.5,1.75,8,26.513458
11.5,2.0,8,26.562592
11.5,2.25,8,26.569519
11.5,2.5,8,26.64087
11.5,2.75,8,26.665527
11.5,3.0,8,26.67743
11.5,-5.0,9,27.677063
11.5,-4.75,9,27.631561
11.5,-4.5,9,27.627777
11.5,-4.25,9,27.62143
11.5,-4.0,9,27.598206
11.5,-3.75,9,27.590729
11.5,-3.5,9,27.580322
11.5,-3.25,9,27.596832
11.5,-3.0,9,27.569183
11.5,-2.75,9,27.524017
11.5,-2.5,9,27.48639
11.5,-2.25,9,27.477325
11.5,-2.0,9,27.484375
11.5,-1.75,9,27.454193
11.5,-1.5,9,27.422607
11.5,-1.25,9,27.419281
11.5,-1.0,9,27.410706
11.5,-0.75,9,27.398956
11.5,-0.5,9,27.407196
11.5,-0.25,9,27.377075
11.5,0.0,9,27.411896
11.5,0.25,9,27.448425
11.5,0.5,9,27.384949
11.5,0.75,9,27.33075
11.5,1.0,9,27.302185
11.5,1.25,9,27.334412
11.5,1.5,9,27.383087
11.5,1.75,9,27.478027
11.5,2.0,9,27.538452
11.5,2.25,9,27.539124
11.5,2.5,9,27.60379
11.5,2.75,9,27.614166
11.5,3.0,9,27.628265
11.5,-5.0,10,29.752136
11.5,-4.75,10,29.69342
11.5,-4.5,10,29.681396
11.5,-4.25,10,29.721924
11.5,-4.0,10,29.731934
11.5,-3.75,10,29.791077
11.5,-3.5,10,29.881134
11.5,-3.25,10,29.925049
11.5,-3.0,10,29.927704
11.5,-2.75,10,29.903381
11.5,-2.5,10,29.827698
11.5,-2.25,10,29.820007
11.5,-2.0,10,29.807068
11.5,-1.75,10,29.77185
11.5,-1.5,10,29.740417
11.5,-1.25,10,29.714294
11.5,-1.0,10,29.69931
11.5,-0.75,10,29.646606
11.5,-0.5,10,29.682678
11.5,-0.25,10,29.69049
11.5,0.0,10,29.748322
11.5,0.25,10,29.867767
11.5,0.5,10,29.83371
11.5,0.75,10,29.772125
11.5,1.0,10,29.756653
11.5,1.25,10,29.830048
11.5,1.5,10,29.935669
11.5,1.75,10,30.10553
11.5,2.0,10,30.22293
11.5,2.25,10,30.19983
11.5,2.5,10,30.268402
11.5,2.75,10,30.299286
11.5,3.0,10,30.285309
11.5,-5.0,11,31.511871
11.5,-4.75,11,31.494598
11.5,-4.5,11,31.517426
11.5,-4.25,11,31.561493
11.5,-4.0,11,31.632965
11.5,-3.75,11,31.782898
11.5,-3.5,11,31.906586
11.5,-3.25,11,31.936707
11.5,-3.0,11,31.878143
11.5,-2.75,11,31.899597
11.5,-2.5,11,31.96753
11.5,-2.25,11,32.011963
11.5,-2.0,11,31.983673
11.5,-1.75,11,31.933167
11.5,-1.5,11,31.911896
11.5,-1.25,11,31.872223
11.5,-1.0,11,31.833252
11.5,-0.75,11,31.76941
11.5,-0.5,11,31.7984
11.5,-0.25,11,31.854553
11.5,0.0,11,31.915405
11.5,0.25,11,32.000458
11.5,0.5,11,31.990204
11.5,0.75,11,31.965576
11.5,1.0,11,31.928009
11.5,1.25,11,31.948303
11.5,1.5,11,32.021454
11.5,1.75,11,32.109344
11.5,2.0,11,32.192627
11.5,2.25,11,32.18335
11.5,2.5,11,32.14154
11.5,2.75,11,32.06363
11.5,3.0,11,31.998627
11.5,-5.0,12,29.481628
11.5,-4.75,12,29.505127
11.5,-4.5,12,29.524078
11.5,-4.25,12,29.522675
11.5,-4.0,12,29.606415
11.5,-3.75,12,29.75888
11.5,-3.5,12,29.812897
11.5,-3.25,12,29.753876
11.5,-3.0,12,29.639862
11.5,-2.75,12,29.721344
11.5,-2.5,12,29.90091
11.5,-2.25,12,29.935211
11.5,-2.0,12,29.84555
11.5,-1.75,12,29.744171
11.5,-1.5,12,29.680481
11.5,-1.25,12,29.617706
11.5,-1.0,12,29.572418
11.5,-0.75,12,29.53009
11.5,-0.5,12,29.591125
11.5,-0.25,12,29.674927
11.5,0.0,12,29.697601
11.5,0.25,12,29.757507
11.5,0.5,12,29.797516
11.5,0.75,12,29.808289
11.5,1.0,12,29.761566
11.5,1.25,12,29.731323
11.5,1.5,12,29.740509
11.5,1.75,12,29.731415
11.5,2.0,12,29.735626
11.5,2.25,12,29.695374
11.5,2.5,12,29.588715
11.5,2.75,12,29.46283
11.5,3.0,12,29.382874
11.25,-5.0,1,28.934937
11.25,-4.75,1,28.94458
11.25,-4.5,1,29.015015
11.25,-4.25,1,29.07779
11.25,-4.0,1,29.16092
11.25,-3.75,1,29.247437
11.25,-3.5,1,29.249084
11.25,-3.25,1,29.208923
11.25,-3.0,1,29.134277
11.25,-2.75,1,29.1792
11.25,-2.5,1,29.31723
11.25,-2.25,1,29.340729
11.25,-2.0,1,29.256317
11.25,-1.75,1,29.181885
11.25,-1.5,1,29.142883
11.25,-1.25,1,29.097748
11.25,-1.0,1,29.066742
11.25,-0.75,1,29.038635
11.25,-0.5,1,29.063293
11.25,-0.25,1,29.096985
11.25,0.0,1,29.097412
11.25,0.25,1,29.083038
11.25,0.5,1,29.057861
11.25,0.75,1,29.102295
11.25,1.0,1,29.111267
11.25,1.25,1,29.087952
11.25,1.5,1,29.104797
11.25,1.75,1,29.090027
11.25,2.0,1,29.041748
11.25,2.25,1,28.985443
11.25,2.5,1,28.90738
11.25,2.75,1,28.835724
11.25,3.0,1,28.840515
11.25,-5.0,2,31.559814
11.25,-4.75,2,31.559021
11.25,-4.5,2,31.600616
11.25,-4.25,2,31.63028
11.25,-4.0,2,31.678986
11.25,-3.75,2,31.74887
11.25,-3.5,2,31.744415
11.25,-3.25,2,31.717041
11.25,-3.0,2,31.661743
11.25,-2.75,2,31.715271
11.25,-2.5,2,31.838562
11.25,-2.25,2,31.861176
11.25,-2.0,2,31.804932
11.25,-1.75,2,31.749207
11.25,-1.5,2,31.726776
11.25,-1.25,2,31.689178
11.25,-1.0,2,31.65802
11.25,-0.75,2,31.631317
11.25,-0.5,2,31.638306
11.25,-0.25,2,31.644073
11.25,0.0,2,31.627869
11.25,0.25,2,31.598602
11.25,0.5,2,31.560638
11.25,0.75,2,31.599945
11.25,1.0,2,31.618286
11.25,1.25,2,31.629608
11.25,1.5,2,31.66745
11.25,1.75,2,31.665527
11.25,2.0,2,31.629913
11.25,2.25,2,31.578522
11.25,2.5,2,31.522614
11.25,2.75,2,31.467133
11.25,3.0,2,31.485962
11.25,-5.0,3,33.55606
11.25,-4.75,3,33.548798
11.25,-4.5,3,33.59149
11.25,-4.25,3,33.64987
11.25,-4.0,3,33.709106
11.25,-3.75,3,33.802795
11.25,-3.5,3,33.831024
11.25,-3.25,3,33.868927
11.25,-3.0,3,33.87155
11.25,-2.75,3,33.90219
11.25,-2.5,3,33.958435
11.25,-2.25,3,33.985046
11.25,-2.0,3,34.002686
11.25,-1.75,3,34.01422
11.25,-1.5,3,34.04648
11.25,-1.25,3,34.03412
11.25,-1.0,3,33.98944
11.25,-0.75,3,33.954834
11.25,-0.5,3,33.967346
11.25,-0.25,3,33.947266
11.25,0.0,3,33.92343
11.25,0.25,3,33.928375
11.25,0.5,3,33.886566
11.25,0.75,3,33.88788
11.25,1.0,3,33.901886
11.25,1.25,3,33.942505
11.25,1.5,3,34.007355
11.25,1.75,3,34.06732
11.25,2.0,3,34.112
11.25,2.25,3,34.118347
11.25,2.5,3,34.1268
11.25,2.75,3,34.113434
11.25,3.0,3,34.152283
11.25,-5.0,4,33.167633
11.25,-4.75,4,33.118256
11.25,-4.5,4,33.103058
11.25,-4.25,4,33.123688
11.25,-4.0,4,33.144775
11.25,-3.75,4,33.233948
11.25,-3.5,4,33.272034
11.25,-3.25,4,33.35367
11.25,-3.0,4,33.399414
11.25,-2.75,4,33.39218
11.25,-2.5,4,33.345825
11.25,-2.25,4,33.333496
11.25,-2.0,4,33.398743
11.25,-1.75,4,33.45819
11.25,-1.5,4,33.53296
11.25,-1.25,4,33.550507
11.25,-1.0,4,33.49582
11.25,-0.75,4,33.45038
11.25,-0.5,4,33.487732
11.25,-0.25,4,33.449158
11.25,0.0,4,33.399017
11.25,0.25,4,33.453857
11.25,0.5,4,33.425568
11.25,0.75,4,33.388245
11.25,1.0,4,33.388306
11.25,1.25,4,33.42871
11.25,1.5,4,33.49518
11.25,1.75,4,33.595856
11.25,2.0,4,33.73416
11.25,2.25,4,33.841278
11.25,2.5,4,33.9563
11.25,2.75,4,34.03125
11.25,3.0,4,34.111145
11.25,-5.0,5,31.423615
11.25,-4.75,5,31.351807
11.25,-4.5,5,31.320282
11.25,-4.25,5,31.33728
11.25,-4.0,5,31.334015
11.25,-3.75,5,31.403168
11.25,-3.5,5,31.4021
11.25,-3.25,5,31.457977
11.25,-3.0,5,31.510315
11.25,-2.75,5,31.496552
11.25,-2.5,5,31.40622
11.25,-2.25,5,31.353882
11.25,-2.0,5,31.387054
11.25,-1.75,5,31.403412
11.25,-1.5,5,31.447998
11.25,-1.25,5,31.47525
11.25,-1.0,5,31.448883
11.25,-0.75,5,31.413757
11.25,-0.5,5,31.475616
11.25,-0.25,5,31.437958
11.25,0.0,5,31.36856
11.25,0.25,5,31.437836
11.25,0.5,5,31.40866
11.25,0.75,5,31.367737
11.25,1.0,5,31.374725
11.25,1.25,5,31.397766
11.25,1.5,5,31.407654
11.25,1.75,5,31.41449
11.25,2.0,5,31.437836
11.25,2.25,5,31.448792
11.25,2.5,5,31.522919
11.25,2.75,5,31.58014
11.25,3.0,5,31.63913
11.25,-5.0,6,29.375336
11.25,-4.75,6,29.299164
11.25,-4.5,6,29.281586
11.25,-4.25,6,29.279541
11.25,-4.0,6,29.261993
11.25,-3.75,6,29.331085
11.25,-3.5,6,29.318665
11.25,-3.25,6,29.342743
11.25,-3.0,6,29.381897
11.25,-2.75,6,29.35318
11.25,-2.5,6,29.249084
11.25,-2.25,6,29.184814
11.25,-2.0,6,29.177002
11.25,-1.75,6,29.156311
11.25,-1.5,6,29.156097
11.25,-1.25,6,29.16159
11.25,-1.0,6,29.141174
11.25,-0.75,6,29.128967
11.25,-0.5,6,29.235687
11.25,-0.25,6,29.219269
11.25,0.0,6,29.182678
11.25,0.25,6,29.291992
11.25,0.5,6,29.285797
11.25,0.75,6,29.268646
11.25,1.0,6,29.320862
11.25,1.25,6,29.384674
11.25,1.5,6,29.378601
11.25,1.75,6,29.347626
11.25,2.0,6,29.324036
11.25,2.25,6,29.297607
11.25,2.5,6,29.327667
11.25,2.75,6,29.327393
11.25,3.0,6,29.337067
11.25,-5.0,7,27.410156
11.25,-4.75,7,27.35733
11.25,-4.5,7,27.339355
11.25,-4.25,7,27.327698
11.25,-4.0,7,27.293335
11.25,-3.75,7,27.34439
11.25,-3.5,7,27.335602
11.25,-3.25,7,27.351624
11.25,-3.0,7,27.383026
11.25,-2.75,7,27.359283
11.25,-2.5,7,27.294678
11.25,-2.25,7,27.243988
11.25,-2.0,7,27.216675
11.25,-1.75,7,27.178986
11.25,-1.5,7,27.149963
11.25,-1.25,7,27.124481
11.25,-1.0,7,27.076935
11.25,-0.75,7,27.057953
11.25,-0.5,7,27.14389
11.25,-0.25,7,27.13092
11.25,0.0,7,27.11856
11.25,0.25,7,27.207367
11.25,0.5,7,27.174774
11.25,0.75,7,27.122711
11.25,1.0,7,27.151703
11.25,1.25,7,27.231445
11.25,1.5,7,27.271576
11.25,1.75,7,27.296143
11.25,2.0,7,27.311493
11.25,2.25,7,27.309448
11.25,2.5,7,27.34137
11.25,2.75,7,27.332306
11.25,3.0,7,27.333344
11.25,-5.0,8,26.704315
11.25,-4.75,8,26.646912
11.25,-4.5,8,26.613556
11.25,-4.25,8,26.58023
11.25,-4.0,8,26.535187
11.25,-3.75,8,26.555695
11.25,-3.5,8,26.535004
11.25,-3.25,8,26.550873
11.25,-3.0,8,26.563965
11.25,-2.75,8,26.526825
11.25,-2.5,8,26.487732
11.25,-2.25,8,26.463928
11.25,-2.0,8,26.449432
11.25,-1.75,8,26.426056
11.25,-1.5,8,26.408386
11.25,-1.25,8,26.36847
11.25,-1.0,8,26.30722
11.25,-0.75,8,26.298676
11.25,-0.5,8,26.341553
11.25,-0.25,8,26.302673
11.25,0.0,8,26.312164
11.25,0.25,8,26.379944
11.25,0.5,8,26.32257
11.25,0.75,8,26.250458
11.25,1.0,8,26.23471
11.25,1.25,8,26.284943
11.25,1.5,8,26.34433
11.25,1.75,8,26.414642
11.25,2.0,8,26.477203
11.25,2.25,8,26.498077
11.25,2.5,8,26.525879
11.25,2.75,8,26.51294
11.25,3.0,8,26.524261
11.25,-5.0,9,27.62027
11.25,-4.75,9,27.543854
11.25,-4.5,9,27.5018
11.25,-4.25,9,27.478088
11.25,-4.0,9,27.438354
11.25,-3.75,9,27.450226
11.25,-3.5,9,27.429962
11.25,-3.25,9,27.440521
11.25,-3.0,9,27.436096
11.25,-2.75,9,27.37564
11.25,-2.5,9,27.342163
11.25,-2.25,9,27.331207
11.25,-2.0,9,27.312866
11.25,-1.75,9,27.280365
11.25,-1.5,9,27.247406
11.25,-1.25,9,27.207977
11.25,-1.0,9,27.150696
11.25,-0.75,9,27.157043
11.25,-0.5,9,27.20694
11.25,-0.25,9,27.167236
11.25,0.0,9,27.201233
11.25,0.25,9,27.260223
11.25,0.5,9,27.175293
11.25,0.75,9,27.094238
11.25,1.0,9,27.091858
11.25,1.25,9,27.175934
11.25,1.5,9,27.265808
11.25,1.75,9,27.357727
11.25,2.0,9,27.417786
11.25,2.25,9,27.41742
11.25,2.5,9,27.422455
11.25,2.75,9,27.406311
11.25,3.0,9,27.433685
11.25,-5.0,10,29.599365
11.25,-4.75,10,29.491547
11.25,-4.5,10,29.43866
11.25,-4.25,10,29.47165
11.25,-4.0,10,29.500061
11.25,-3.75,10,29.573212
11.25,-3.5,10,29.608063
11.25,-3.25,10,29.63327
11.25,-3.0,10,29.680145
11.25,-2.75,10,29.649933
11.25,-2.5,10,29.569946
11.25,-2.25,10,29.55722
11.25,-2.0,10,29.529327
11.25,-1.75,10,29.488373
11.25,-1.5,10,29.454834
11.25,-1.25,10,29.423035
11.25,-1.0,10,29.355286
11.25,-0.75,10,29.305847
11.25,-0.5,10,29.418945
11.25,-0.25,10,29.409363
11.25,0.0,10,29.411438
11.25,0.25,10,29.541687
11.25,0.5,10,29.452667
11.25,0.75,10,29.322937
11.25,1.0,10,29.377441
11.25,1.25,10,29.547394
11.25,1.5,10,29.712006
11.25,1.75,10,29.861725
11.25,2.0,10,29.937378
11.25,2.25,10,29.930634
11.25,2.5,10,29.93042
11.25,2.75,10,29.915192
11.25,3.0,10,29.947327
11.25,-5.0,11,31.459625
11.25,-4.75,11,31.374146
11.25,-4.5,11,31.366058
11.25,-4.25,11,31.443604
11.25,-4.0,11,31.521118
11.25,-3.75,11,31.635468
11.25,-3.5,11,31.718414
11.25,-3.25,11,31.766449
11.25,-3.0,11,31.782593
11.25,-2.75,11,31.800446
11.25,-2.5,11,31.845459
11.25,-2.25,11,31.885345
11.25,-2.0,11,31.856018
11.25,-1.75,11,31.823181
11.25,-1.5,11,31.813263
11.25,-1.25,11,31.77893
11.25,-1.0,11,31.715607
11.25,-0.75,11,31.641663
11.25,-0.5,11,31.668304
11.25,-0.25,11,31.680542
11.25,0.0,11,31.720245
11.25,0.25,11,31.796051
11.25,0.5,11,31.714417
11.25,0.75,11,31.654816
11.25,1.0,11,31.705048
11.25,1.25,11,31.802979
11.25,1.5,11,31.931458
11.25,1.75,11,32.035004
11.25,2.0,11,32.05365
11.25,2.25,11,32.03595
11.25,2.5,11,32.002655
11.25,2.75,11,31.954315
11.25,3.0,11,31.973328
11.25,-5.0,12,29.57077
11.25,-4.75,12,29.560974
11.25,-4.5,12,29.619446
11.25,-4.25,12,29.695282
11.25,-4.0,12,29.792877
11.25,-3.75,12,29.904297
11.25,-3.5,12,29.940887
11.25,-3.25,12,29.921509
11.25,-3.0,12,29.86554
11.25,-2.75,12,29.917847
11.25,-2.5,12,30.061798
11.25,-2.25,12,30.098083
11.25,-2.0,12,30.013336
11.25,-1.75,12,29.944397
11.25,-1.5,12,29.911804
11.25,-1.25,12,29.85669
11.25,-1.0,12,29.796936
11.25,-0.75,12,29.72818
11.25,-0.5,12,29.731598
11.25,-0.25,12,29.771942
11.25,0.0,12,29.810028
11.25,0.25,12,29.841766
11.25,0.5,12,29.821686
11.25,0.75,12,29.854462
11.25,1.0,12,29.871552
11.25,1.25,12,29.854706
11.25,1.5,12,29.879639
11.25,1.75,12,29.881561
11.25,2.0,12,29.843597
11.25,2.25,12,29.795868
11.25,2.5,12,29.71988
11.25,2.75,12,29.642273
11.25,3.0,12,29.632202
11.0,-5.0,1,29.237122
11.0,-4.75,1,29.220062
11.0,-4.5,1,29.286469
11.0,-4.25,1,29.328766
11.0,-4.0,1,29.356506
11.0,-3.75,1,29.42096
11.0,-3.5,1,29.439087
11.0,-3.25,1,29.417603
11.0,-3.0,1,29.381195
11.0,-2.75,1,29.4198
11.0,-2.5,1,29.543365
11.0,-2.25,1,29.579498
11.0,-2.0,1,29.499542
11.0,-1.75,1,29.44223
11.0,-1.5,1,29.416351
11.0,-1.25,1,29.351837
11.0,-1.0,1,29.303314
11.0,-0.75,1,29.273468
11.0,-0.5,1,29.23471
11.0,-0.25,1,29.212738
11.0,0.0,1,29.24176
11.0,0.25,1,29.234741
11.0,0.5,1,29.181793
11.0,0.75,1,29.22995
11.0,1.0,1,29.299683
11.0,1.25,1,29.314056
11.0,1.5,1,29.307861
11.0,1.75,1,29.270874
11.0,2.0,1,29.19043
11.0,2.25,1,29.119293
11.0,2.5,1,29.08554
11.0,2.75,1,29.062622
11.0,3.0,1,29.086182
11.0,-5.0,2,31.722534
11.0,-4.75,2,31.707031
11.0,-4.5,2,31.745178
11.0,-4.25,2,31.77182
11.0,-4.0,2,31.782318
11.0,-3.75,2,31.83963
11.0,-3.5,2,31.851013
11.0,-3.25,2,31.83722
11.0,-3.0,2,31.816742
11.0,-2.75,2,31.864075
11.0,-2.5,2,31.980469
11.0,-2.25,2,32.012695
11.0,-2.0,2,31.954712
11.0,-1.75,2,31.918518
11.0,-1.5,2,31.909973
11.0,-1.25,2,31.858063
11.0,-1.0,2,31.818634
11.0,-0.75,2,31.794098
11.0,-0.5,2,31.750763
11.0,-0.25,2,31.712158
11.0,0.0,2,31.711761
11.0,0.25,2,31.688812
11.0,0.5,2,31.627014
11.0,0.75,2,31.658905
11.0,1.0,2,31.740356
11.0,1.25,2,31.790802
11.0,1.5,2,31.80545
11.0,1.75,2,31.777039
11.0,2.0,2,31.700256
11.0,2.25,2,31.64096
11.0,2.5,2,31.619446
11.0,2.75,2,31.595001
11.0,3.0,2,31.62909
11.0,-5.0,3,33.341064
11.0,-4.75,3,33.346222
11.0,-4.5,3,33.392426
11.0,-4.25,3,33.467133
11.0,-4.0,3,33.523407
11.0,-3.75,3,33.625153
11.0,-3.5,3,33.660614
11.0,-3.25,3,33.69925
11.0,-3.0,3,33.72867
11.0,-2.75,3,33.75241
11.0,-2.5,3,33.81015
11.0,-2.25,3,33.845917
11.0,-2.0,3,33.854126
11.0,-1.75,3,33.894592
11.0,-1.5,3,33.94391
11.0,-1.25,3,33.914124
11.0,-1.0,3,33.863556
11.0,-0.75,3,33.826324
11.0,-0.5,3,33.828644
11.0,-0.25,3,33.79126
11.0,0.0,3,33.734436
11.0,0.25,3,33.730255
11.0,0.5,3,33.67758
11.0,0.75,3,33.657623
11.0,1.0,3,33.70764
11.0,1.25,3,33.77234
11.0,1.5,3,33.832886
11.0,1.75,3,33.87567
11.0,2.0,3,33.889465
11.0,2.25,3,33.90393
11.0,2.5,3,33.918793
11.0,2.75,3,33.910797
11.0,3.0,3,33.964508
11.0,-5.0,4,32.61325
11.0,-4.75,4,32.59381
11.0,-4.5,4,32.600403
11.0,-4.25,4,32.668793
11.0,-4.0,4,32.723694
11.0,-3.75,4,32.831818
11.0,-3.5,4,32.870575
11.0,-3.25,4,32.941162
11.0,-3.0,4,32.99875
11.0,-2.75,4,32.980713
11.0,-2.5,4,32.947723
11.0,-2.25,4,32.94919
11.0,-2.0,4,32.985565
11.0,-1.75,4,33.070374
11.0,-1.5,4,33.162445
11.0,-1.25,4,33.162354
11.0,-1.0,4,33.10962
11.0,-0.75,4,33.052856
11.0,-0.5,4,33.12018
