latitude,longitude,month,"<xarray.DataArray 'r' (latitude: 37, longitude: 396)>
array([[18.793911, 18.965187, 18.398207, ..., 18.866547, 19.271273,
        19.565584],
       [19.580229, 19.425623, 18.646044, ..., 19.15216 , 19.430243,
        20.180214],
       [20.414602, 20.024244, 19.166777, ..., 19.472445, 19.84692 ,
        20.669466],
       ...,
       [81.886925, 81.877304, 81.90431 , ..., 81.76664 , 81.68621 ,
        81.81145 ],
       [81.978676, 82.01549 , 82.00904 , ..., 82.13626 , 82.082504,
        82.08208 ],
       [82.132286, 82.07965 , 82.11814 , ..., 82.34556 , 82.47815 ,
        82.37552 ]], dtype=float32)
Coordinates:
  * longitude  (longitude) float64 -5.0 -4.75 -4.5 -4.25 ... 2.25 2.5 2.75 3.0
  * latitude   (latitude) float32 12.0 11.75 11.5 11.25 ... 3.75 3.5 3.25 3.0
    month      (longitude) int64 1 1 1 1 1 1 1 1 1 ... 12 12 12 12 12 12 12 12"
11.5,-2.75,2,15.949346
11.5,-2.5,2,15.237405
11.5,-2.25,2,15.283401
11.5,-2.0,2,15.301084
11.5,-1.75,2,15.31842
11.5,-1.5,2,15.321711
11.5,-1.25,2,15.187481
11.5,-1.0,2,15.266347
11.5,-0.75,2,15.661769
11.5,-0.5,2,14.478325
11.5,-0.25,2,13.900899
11.5,0.0,2,14.054302
11.5,0.25,2,13.699721
11.5,0.5,2,13.928483
11.5,0.75,2,13.341473
11.5,1.0,2,13.372794
11.5,1.25,2,13.402119
11.5,1.5,2,13.198097
11.5,1.75,2,13.370356
11.5,2.0,2,13.228027
11.5,2.25,2,13.632338
11.5,2.5,2,13.464159
11.5,2.75,2,13.521323
11.5,3.0,2,13.72712
11.5,-5.0,3,25.094105
11.5,-4.75,3,24.976706
11.5,-4.5,3,24.581726
11.5,-4.25,3,24.22762
11.5,-4.0,3,24.092535
11.5,-3.75,3,23.635738
11.5,-3.5,3,23.311148
11.5,-3.25,3,22.780867
11.5,-3.0,3,23.209097
11.5,-2.75,3,23.193848
11.5,-2.5,3,22.935982
11.5,-2.25,3,22.957462
11.5,-2.0,3,22.79127
11.5,-1.75,3,22.61487
11.5,-1.5,3,22.433847
11.5,-1.25,3,22.39753
11.5,-1.0,3,22.653688
11.5,-0.75,3,23.318552
11.5,-0.5,3,22.41632
11.5,-0.25,3,21.973097
11.5,0.0,3,22.060507
11.5,0.25,3,21.686218
11.5,0.5,3,22.121567
11.5,0.75,3,21.643162
11.5,1.0,3,21.589443
11.5,1.25,3,21.43449
11.5,1.5,3,20.924545
11.5,1.75,3,20.581802
11.5,2.0,3,19.96303
11.5,2.25,3,20.025444
11.5,2.5,3,19.530499
11.5,2.75,3,19.35153
11.5,3.0,3,19.310246
11.5,-5.0,4,44.50836
11.5,-4.75,4,44.5449
11.5,-4.5,4,44.57214
11.5,-4.25,4,44.47777
11.5,-4.0,4,44.619087
11.5,-3.75,4,44.265556
11.5,-3.5,4,43.64118
11.5,-3.25,4,42.712627
11.5,-3.0,4,42.909466
11.5,-2.75,4,42.942688
11.5,-2.5,4,43.337193
11.5,-2.25,4,43.61359
11.5,-2.0,4,43.213486
11.5,-1.75,4,42.87337
11.5,-1.5,4,42.259247
11.5,-1.25,4,42.030964
11.5,-1.0,4,42.18133
11.5,-0.75,4,42.913235
11.5,-0.5,4,42.39256
11.5,-0.25,4,42.19803
11.5,0.0,4,42.4808
11.5,0.25,4,41.95943
11.5,0.5,4,42.384842
11.5,0.75,4,42.102234
11.5,1.0,4,41.987938
11.5,1.25,4,41.82995
11.5,1.5,4,41.18444
11.5,1.75,4,40.514515
11.5,2.0,4,39.60478
11.5,2.25,4,39.417366
11.5,2.5,4,38.427822
11.5,2.75,4,37.442192
11.5,3.0,4,36.904213
11.5,-5.0,5,59.470234
11.5,-4.75,5,59.64825
11.5,-4.5,5,59.598778
11.5,-4.25,5,59.333675
11.5,-4.0,5,59.825947
11.5,-3.75,5,59.541782
11.5,-3.5,5,58.974907
11.5,-3.25,5,58.234108
11.5,-3.0,5,58.159668
11.5,-2.75,5,57.90389
11.5,-2.5,5,58.697388
11.5,-2.25,5,59.350742
11.5,-2.0,5,59.02416
11.5,-1.75,5,58.912323
11.5,-1.5,5,58.42434
11.5,-1.25,5,57.75262
11.5,-1.0,5,57.241154
11.5,-0.75,5,57.77002
11.5,-0.5,5,57.41233
11.5,-0.25,5,57.48667
11.5,0.0,5,58.044857
11.5,0.25,5,57.472626
11.5,0.5,5,57.736183
11.5,0.75,5,57.482365
11.5,1.0,5,57.229824
11.5,1.25,5,57.155952
11.5,1.5,5,57.07472
11.5,1.75,5,57.18758
11.5,2.0,5,57.395527
11.5,2.25,5,58.271786
11.5,2.5,5,57.592876
11.5,2.75,5,56.30968
11.5,3.0,5,56.04201
11.5,-5.0,6,69.766396
11.5,-4.75,6,69.92679
11.5,-4.5,6,69.708145
11.5,-4.25,6,69.41543
11.5,-4.0,6,69.88556
11.5,-3.75,6,69.45468
11.5,-3.5,6,68.755516
11.5,-3.25,6,68.46715
11.5,-3.0,6,68.14934
11.5,-2.75,6,67.79027
11.5,-2.5,6,68.91507
11.5,-2.25,6,69.762634
11.5,-2.0,6,69.8788
11.5,-1.75,6,69.919
11.5,-1.5,6,69.78648
11.5,-1.25,6,68.86972
11.5,-1.0,6,68.010925
11.5,-0.75,6,68.3106
11.5,-0.5,6,67.38283
11.5,-0.25,6,67.42836
11.5,0.0,6,67.773155
11.5,0.25,6,67.06412
11.5,0.5,6,67.13717
11.5,0.75,6,66.66511
11.5,1.0,6,66.1282
11.5,1.25,6,65.63949
11.5,1.5,6,65.68424
11.5,1.75,6,65.91916
11.5,2.0,6,66.77535
11.5,2.25,6,68.44573
11.5,2.5,6,68.09001
11.5,2.75,6,67.10734
11.5,3.0,6,67.443306
11.5,-5.0,7,78.85921
11.5,-4.75,7,78.79704
11.5,-4.5,7,78.72484
11.5,-4.25,7,78.539024
11.5,-4.0,7,78.95204
11.5,-3.75,7,78.55458
11.5,-3.5,7,77.85093
11.5,-3.25,7,77.809135
11.5,-3.0,7,77.53306
11.5,-2.75,7,77.20007
11.5,-2.5,7,77.90981
11.5,-2.25,7,78.56161
11.5,-2.0,7,78.92149
11.5,-1.75,7,79.09322
11.5,-1.5,7,79.230484
11.5,-1.25,7,78.34398
11.5,-1.0,7,77.60171
11.5,-0.75,7,77.83455
11.5,-0.5,7,76.85056
11.5,-0.25,7,76.893906
11.5,0.0,7,76.99497
11.5,0.25,7,76.546196
11.5,0.5,7,76.86828
11.5,0.75,7,76.549835
11.5,1.0,7,76.123245
11.5,1.25,7,75.30509
11.5,1.5,7,74.8898
11.5,1.75,7,74.72993
11.5,2.0,7,75.44246
11.5,2.25,7,77.19089
11.5,2.5,7,77.00575
11.5,2.75,7,76.27272
11.5,3.0,7,76.81383
11.5,-5.0,8,83.159424
11.5,-4.75,8,83.11802
11.5,-4.5,8,83.17454
11.5,-4.25,8,83.19926
11.5,-4.0,8,83.54465
11.5,-3.75,8,83.45696
11.5,-3.5,8,83.08012
11.5,-3.25,8,83.09457
11.5,-3.0,8,82.92954
11.5,-2.75,8,82.77533
11.5,-2.5,8,83.36775
11.5,-2.25,8,83.816795
11.5,-2.0,8,84.10451
11.5,-1.75,8,84.32532
11.5,-1.5,8,84.3335
11.5,-1.25,8,83.44773
11.5,-1.0,8,82.85208
11.5,-0.75,8,82.833725
11.5,-0.5,8,82.093956
11.5,-0.25,8,82.42967
11.5,0.0,8,82.5055
11.5,0.25,8,82.355995
11.5,0.5,8,82.84139
11.5,0.75,8,82.70894
11.5,1.0,8,82.61467
11.5,1.25,8,82.01694
11.5,1.5,8,81.62701
11.5,1.75,8,81.35189
11.5,2.0,8,81.7207
11.5,2.25,8,82.95776
11.5,2.5,8,82.761475
11.5,2.75,8,82.2077
11.5,3.0,8,82.461975
11.5,-5.0,9,81.70119
11.5,-4.75,9,81.760254
11.5,-4.5,9,81.87813
11.5,-4.25,9,81.84301
11.5,-4.0,9,82.23474
11.5,-3.75,9,82.12366
11.5,-3.5,9,81.77316
11.5,-3.25,9,81.82882
11.5,-3.0,9,81.59279
11.5,-2.75,9,81.62301
11.5,-2.5,9,82.31622
11.5,-2.25,9,82.640366
11.5,-2.0,9,82.96363
11.5,-1.75,9,83.22238
11.5,-1.5,9,83.27458
11.5,-1.25,9,82.15948
11.5,-1.0,9,81.40327
11.5,-0.75,9,81.40663
11.5,-0.5,9,80.53739
11.5,-0.25,9,81.008545
11.5,0.0,9,81.11244
11.5,0.25,9,81.0287
11.5,0.5,9,81.622894
11.5,0.75,9,81.38944
11.5,1.0,9,81.36859
11.5,1.25,9,80.8063
11.5,1.5,9,80.36718
11.5,1.75,9,79.94278
11.5,2.0,9,80.37047
11.5,2.25,9,81.78948
11.5,2.5,9,81.45385
11.5,2.75,9,80.87599
11.5,3.0,9,81.206055
11.5,-5.0,10,70.250725
11.5,-4.75,10,70.508224
11.5,-4.5,10,70.86538
11.5,-4.25,10,70.03362
11.5,-4.0,10,70.1726
11.5,-3.75,10,68.91719
11.5,-3.5,10,67.091644
11.5,-3.25,10,67.03936
11.5,-3.0,10,66.41031
11.5,-2.75,10,66.109116
11.5,-2.5,10,67.69902
11.5,-2.25,10,68.02145
11.5,-2.0,10,68.64303
11.5,-1.75,10,68.88087
11.5,-1.5,10,68.88385
11.5,-1.25,10,68.04567
11.5,-1.0,10,67.15812
11.5,-0.75,10,68.17775
11.5,-0.5,10,66.43328
11.5,-0.25,10,66.3259
11.5,0.0,10,66.55697
11.5,0.25,10,65.09481
11.5,0.5,10,65.72898
11.5,0.75,10,65.45697
11.5,1.0,10,65.02574
11.5,1.25,10,64.084366
11.5,1.5,10,63.29116
11.5,1.75,10,62.277634
11.5,2.0,10,62.36166
11.5,2.25,10,64.43607
11.5,2.5,10,63.15423
11.5,2.75,10,62.163517
11.5,3.0,10,63.257713
11.5,-5.0,11,38.78458
11.5,-4.75,11,38.894173
11.5,-4.5,11,38.47034
11.5,-4.25,11,37.53821
11.5,-4.0,11,37.723442
11.5,-3.75,11,35.709545
11.5,-3.5,11,33.792732
11.5,-3.25,11,33.379375
11.5,-3.0,11,34.051613
11.5,-2.75,11,34.569626
11.5,-2.5,11,35.190266
11.5,-2.25,11,35.156914
11.5,-2.0,11,35.263474
11.5,-1.75,11,35.34427
11.5,-1.5,11,35.053844
11.5,-1.25,11,34.42021
11.5,-1.0,11,34.438587
11.5,-0.75,11,35.994774
11.5,-0.5,11,33.840343
11.5,-0.25,11,32.48521
11.5,0.0,11,32.21908
11.5,0.25,11,30.500883
11.5,0.5,11,30.77442
11.5,0.75,11,29.633078
11.5,1.0,11,29.399513
11.5,1.25,11,29.523935
11.5,1.5,11,28.949484
11.5,1.75,11,28.864857
11.5,2.0,11,28.661404
11.5,2.25,11,29.69195
11.5,2.5,11,29.009216
11.5,2.75,11,29.068876
11.5,3.0,11,30.04441
11.5,-5.0,12,24.676664
11.5,-4.75,12,24.405128
11.5,-4.5,12,23.39546
11.5,-4.25,12,22.798899
11.5,-4.0,12,22.910635
11.5,-3.75,12,21.825644
11.5,-3.5,12,21.17526
11.5,-3.25,12,20.980953
11.5,-3.0,12,22.328184
11.5,-2.75,12,22.444262
11.5,-2.5,12,21.558825
11.5,-2.25,12,21.609474
11.5,-2.0,12,21.830639
11.5,-1.75,12,22.10578
11.5,-1.5,12,22.182755
11.5,-1.25,12,21.97177
11.5,-1.0,12,22.2888
11.5,-0.75,12,23.126934
11.5,-0.5,12,21.170582
11.5,-0.25,12,19.868784
11.5,0.0,12,19.833319
11.5,0.25,12,18.898783
11.5,0.5,12,18.82659
11.5,0.75,12,17.757605
11.5,1.0,12,17.874151
11.5,1.25,12,18.293236
11.5,1.5,12,18.189373
11.5,1.75,12,18.634336
11.5,2.0,12,18.616343
11.5,2.25,12,19.484053
11.5,2.5,12,19.472445
11.5,2.75,12,19.84692
11.5,3.0,12,20.669466
11.25,-5.0,1,21.032139
11.25,-4.75,1,21.113764
11.25,-4.5,1,20.070084
11.25,-4.25,1,19.132925
11.25,-4.0,1,18.564394
11.25,-3.75,1,17.967764
11.25,-3.5,1,17.891678
11.25,-3.25,1,17.693762
11.25,-3.0,1,18.138346
11.25,-2.75,1,17.87368
11.25,-2.5,1,17.72372
11.25,-2.25,1,17.709738
11.25,-2.0,1,17.769182
11.25,-1.75,1,17.908667
11.25,-1.5,1,17.876177
11.25,-1.25,1,17.794333
11.25,-1.0,1,17.657223
11.25,-0.75,1,18.08444
11.25,-0.5,1,16.851892
11.25,-0.25,1,16.417368
11.25,0.0,1,16.315563
11.25,0.25,1,16.218185
11.25,0.5,1,17.436338
11.25,0.75,1,15.973768
11.25,1.0,1,15.134203
11.25,1.25,1,15.528166
11.25,1.5,1,15.632221
11.25,1.75,1,16.079556
11.25,2.0,1,16.285318
11.25,2.25,1,16.696526
11.25,2.5,1,16.42708
11.25,2.75,1,16.881725
11.25,3.0,1,17.070843
11.25,-5.0,2,18.438412
11.25,-4.75,2,18.459831
11.25,-4.5,2,17.725178
11.25,-4.25,2,17.114157
11.25,-4.0,2,16.76473
11.25,-3.75,2,16.351217
11.25,-3.5,2,16.276175
11.25,-3.25,2,16.083952
11.25,-3.0,2,16.325687
11.25,-2.75,2,16.037857
11.25,-2.5,2,15.973198
11.25,-2.25,2,15.8967
11.25,-2.0,2,15.842507
11.25,-1.75,2,15.833332
11.25,-1.5,2,15.71628
11.25,-1.25,2,15.647628
11.25,-1.0,2,15.578311
11.25,-0.75,2,15.989299
11.25,-0.5,2,15.076561
11.25,-0.25,2,14.892061
11.25,0.0,2,14.826288
11.25,0.25,2,14.818473
11.25,0.5,2,15.885751
11.25,0.75,2,14.684179
11.25,1.0,2,13.938321
11.25,1.25,2,13.999288
11.25,1.5,2,13.948604
11.25,1.75,2,14.09388
11.25,2.0,2,14.11137
11.25,2.25,2,14.40793
11.25,2.5,2,14.081982
11.25,2.75,2,14.4224825
11.25,3.0,2,14.379806
11.25,-5.0,3,27.633862
11.25,-4.75,3,27.925987
11.25,-4.5,3,27.496622
11.25,-4.25,3,26.819735
11.25,-4.0,3,26.304127
11.25,-3.75,3,25.678707
11.25,-3.5,3,25.547293
11.25,-3.25,3,25.245579
11.25,-3.0,3,25.226757
11.25,-2.75,3,24.973888
11.25,-2.5,3,25.186295
11.25,-2.25,3,25.164877
11.25,-2.0,3,25.052534
11.25,-1.75,3,24.833485
11.25,-1.5,3,24.443954
11.25,-1.25,3,24.443508
11.25,-1.0,3,24.580334
11.25,-0.75,3,25.269907
11.25,-0.5,3,24.579191
11.25,-0.25,3,24.53642
11.25,0.0,3,24.712797
11.25,0.25,3,24.76237
11.25,0.5,3,26.035471
11.25,0.75,3,25.199137
11.25,1.0,3,24.245495
11.25,1.25,3,23.870005
11.25,1.5,3,23.439566
11.25,1.75,3,23.048605
11.25,2.0,3,22.53325
11.25,2.25,3,22.371841
11.25,2.5,3,21.831528
11.25,2.75,3,21.989487
11.25,3.0,3,21.737696
11.25,-5.0,4,47.708965
11.25,-4.75,4,48.255096
11.25,-4.5,4,48.52945
11.25,-4.25,4,48.120735
11.25,-4.0,4,47.726845
11.25,-3.75,4,46.96358
11.25,-3.5,4,46.705494
11.25,-3.25,4,46.2158
11.25,-3.0,4,45.911148
11.25,-2.75,4,45.55856
11.25,-2.5,4,46.37081
11.25,-2.25,4,46.62558
11.25,-2.0,4,46.18942
11.25,-1.75,4,45.88393
11.25,-1.5,4,45.257854
11.25,-1.25,4,45.142483
11.25,-1.0,4,45.06883
11.25,-0.75,4,45.60965
11.25,-0.5,4,44.859615
11.25,-0.25,4,44.809612
11.25,0.0,4,45.60335
11.25,0.25,4,45.413452
11.25,0.5,4,46.226395
11.25,0.75,4,45.902374
11.25,1.0,4,45.130608
11.25,1.25,4,44.513176
11.25,1.5,4,44.093075
11.25,1.75,4,43.936
11.25,2.0,4,43.17375
11.25,2.25,4,42.440754
11.25,2.5,4,41.253536
11.25,2.75,4,40.705437
11.25,3.0,4,40.296696
11.25,-5.0,5,61.412994
11.25,-4.75,5,62.22695
11.25,-4.5,5,62.629528
11.25,-4.25,5,61.976295
11.25,-4.0,5,61.636997
11.25,-3.75,5,60.882023
11.25,-3.5,5,60.892025
11.25,-3.25,5,60.5996
11.25,-3.0,5,59.979866
11.25,-2.75,5,59.47533
11.25,-2.5,5,60.781704
11.25,-2.25,5,61.431076
11.25,-2.0,5,61.156097
11.25,-1.75,5,61.16314
11.25,-1.5,5,60.71218
11.25,-1.25,5,60.20522
11.25,-1.0,5,59.633976
11.25,-0.75,5,60.06951
11.25,-0.5,5,59.037823
11.25,-0.25,5,58.947887
11.25,0.0,5,60.192936
11.25,0.25,5,59.758945
11.25,0.5,5,60.044147
11.25,0.75,5,59.7871
11.25,1.0,5,59.068935
11.25,1.25,5,58.628418
11.25,1.5,5,59.088127
11.25,1.75,5,60.253304
11.25,2.0,5,60.838623
11.25,2.25,5,60.922928
11.25,2.5,5,59.767586
11.25,2.75,5,59.059048
11.25,3.0,5,59.028587
11.25,-5.0,6,70.57885
11.25,-4.75,6,71.27842
11.25,-4.5,6,71.53783
11.25,-4.25,6,71.00665
11.25,-4.0,6,70.70748
11.25,-3.75,6,69.901955
11.25,-3.5,6,69.844215
11.25,-3.25,6,70.00337
11.25,-3.0,6,69.27135
11.25,-2.75,6,68.82076
11.25,-2.5,6,70.42204
11.25,-2.25,6,71.17935
11.25,-2.0,6,71.32691
11.25,-1.75,6,71.43331
11.25,-1.5,6,71.354355
11.25,-1.25,6,70.786026
11.25,-1.0,6,70.021545
11.25,-0.75,6,70.1856
11.25,-0.5,6,68.43849
11.25,-0.25,6,68.320496
11.25,0.0,6,69.37809
11.25,0.25,6,68.61354
11.25,0.5,6,68.627144
11.25,0.75,6,68.156456
11.25,1.0,6,67.002914
11.25,1.25,6,66.152626
11.25,1.5,6,66.965614
11.25,1.75,6,68.64737
11.25,2.0,6,69.96124
11.25,2.25,6,70.41242
11.25,2.5,6,69.57696
11.25,2.75,6,69.32997
11.25,3.0,6,69.72642
11.25,-5.0,7,78.832924
11.25,-4.75,7,79.22071
11.25,-4.5,7,79.66736
11.25,-4.25,7,79.30964
11.25,-4.0,7,79.11717
11.25,-3.75,7,78.42188
11.25,-3.5,7,78.19523
11.25,-3.25,7,78.46814
11.25,-3.0,7,77.91313
11.25,-2.75,7,77.455765
11.25,-2.5,7,78.47091
11.25,-2.25,7,79.22652
11.25,-2.0,7,79.81998
11.25,-1.75,7,80.01728
11.25,-1.5,7,80.11193
11.25,-1.25,7,79.77151
11.25,-1.0,7,79.296875
11.25,-0.75,7,79.383095
11.25,-0.5,7,77.65707
11.25,-0.25,7,77.410675
11.25,0.0,7,78.19545
11.25,0.25,7,77.6613
11.25,0.5,7,77.76916
11.25,0.75,7,77.53295
11.25,1.0,7,76.54992
11.25,1.25,7,75.204605
11.25,1.5,7,75.334305
11.25,1.75,7,76.66571
11.25,2.0,7,77.9
11.25,2.25,7,78.48277
11.25,2.5,7,77.90795
11.25,2.75,7,77.78054
11.25,3.0,7,78.20668
11.25,-5.0,8,82.79924
11.25,-4.75,8,83.09675
11.25,-4.5,8,83.70904
11.25,-4.25,8,83.67049
11.25,-4.0,8,83.550735
11.25,-3.75,8,83.23336
11.25,-3.5,8,83.20445
11.25,-3.25,8,83.37386
11.25,-3.0,8,83.05914
11.25,-2.75,8,82.82981
11.25,-2.5,8,83.4516
11.25,-2.25,8,84.02228
11.25,-2.0,8,84.67677
11.25,-1.75,8,84.72168
11.25,-1.5,8,84.57526
11.25,-1.25,8,84.47274
11.25,-1.0,8,84.22737
11.25,-0.75,8,84.05489
11.25,-0.5,8,82.8052
11.25,-0.25,8,82.795364
11.25,0.0,8,83.30823
11.25,0.25,8,83.01341
11.25,0.5,8,83.18358
11.25,0.75,8,83.1314
11.25,1.0,8,82.716934
11.25,1.25,8,81.61266
11.25,1.5,8,81.3903
11.25,1.75,8,82.06608
11.25,2.0,8,82.685974
11.25,2.25,8,83.197075
11.25,2.5,8,82.93778
11.25,2.75,8,82.90445
11.25,3.0,8,83.154366
11.25,-5.0,9,81.07229
11.25,-4.75,9,81.66204
11.25,-4.5,9,82.42636
11.25,-4.25,9,82.36885
11.25,-4.0,9,82.31145
11.25,-3.75,9,82.121635
11.25,-3.5,9,82.17186
11.25,-3.25,9,82.2969
11.25,-3.0,9,81.986046
11.25,-2.75,9,81.97089
11.25,-2.5,9,82.64916
11.25,-2.25,9,83.11475
11.25,-2.0,9,83.84524
11.25,-1.75,9,83.89086
11.25,-1.5,9,83.702866
11.25,-1.25,9,83.48565
11.25,-1.0,9,83.12605
11.25,-0.75,9,82.8288
11.25,-0.5,9,81.42651
11.25,-0.25,9,81.58685
11.25,0.0,9,82.13973
11.25,0.25,9,81.89043
11.25,0.5,9,82.152695
11.25,0.75,9,82.04318
11.25,1.0,9,81.719376
11.25,1.25,9,80.66409
11.25,1.5,9,80.42698
11.25,1.75,9,81.05385
11.25,2.0,9,81.71979
11.25,2.25,9,82.22815
11.25,2.5,9,81.91239
11.25,2.75,9,81.88495
11.25,3.0,9,82.045616
11.25,-5.0,10,70.45625
11.25,-4.75,10,71.92117
11.25,-4.5,10,72.88722
11.25,-4.25,10,71.844955
11.25,-4.0,10,70.913185
11.25,-3.75,10,69.696205
11.25,-3.5,10,69.209755
11.25,-3.25,10,69.457
11.25,-3.0,10,68.2264
11.25,-2.75,10,67.834595
11.25,-2.5,10,69.75162
11.25,-2.25,10,70.07071
11.25,-2.0,10,70.96316
11.25,-1.75,10,71.16339
11.25,-1.5,10,70.87528
11.25,-1.25,10,70.384796
11.25,-1.0,10,69.818565
11.25,-0.75,10,70.765755
11.25,-0.5,10,67.973915
11.25,-0.25,10,67.83833
11.25,0.0,10,69.32073
11.25,0.25,10,67.65709
11.25,0.5,10,68.575226
11.25,0.75,10,68.87339
11.25,1.0,10,67.118675
11.25,1.25,10,65.250694
11.25,1.5,10,65.1052
11.25,1.75,10,65.7814
11.25,2.0,10,66.22605
11.25,2.25,10,66.31638
11.25,2.5,10,65.22897
11.25,2.75,10,65.3245
11.25,3.0,10,65.66862
11.25,-5.0,11,39.390068
11.25,-4.75,11,41.421207
11.25,-4.5,11,41.75468
11.25,-4.25,11,40.225796
11.25,-4.0,11,39.259624
11.25,-3.75,11,37.601826
11.25,-3.5,11,36.796467
11.25,-3.25,11,36.54322
11.25,-3.0,11,36.055256
11.25,-2.75,11,36.210785
11.25,-2.5,11,37.651913
11.25,-2.25,11,37.51493
11.25,-2.0,11,37.78092
11.25,-1.75,11,37.6764
11.25,-1.5,11,37.1233
11.25,-1.25,11,36.755596
11.25,-1.0,11,36.521103
11.25,-0.75,11,37.99636
11.25,-0.5,11,35.69869
11.25,-0.25,11,35.221455
11.25,0.0,11,35.533073
11.25,0.25,11,33.996784
11.25,0.5,11,36.173042
11.25,0.75,11,34.58996
11.25,1.0,11,31.76305
11.25,1.25,11,31.506792
11.25,1.5,11,31.4422
11.25,1.75,11,31.683426
11.25,2.0,11,31.600092
11.25,2.25,11,31.46444
11.25,2.5,11,30.777199
11.25,2.75,11,31.399105
11.25,3.0,11,31.52825
11.25,-5.0,12,24.901566
11.25,-4.75,12,25.574436
11.25,-4.5,12,24.736427
11.25,-4.25,12,23.725521
11.25,-4.0,12,23.159706
11.25,-3.75,12,22.231945
11.25,-3.5,12,21.923584
11.25,-3.25,12,21.77148
11.25,-3.0,12,22.257065
11.25,-2.75,12,22.162912
11.25,-2.5,12,22.27219
11.25,-2.25,12,22.192242
11.25,-2.0,12,22.388674
11.25,-1.75,12,22.537455
11.25,-1.5,12,22.326159
11.25,-1.25,12,22.275444
11.25,-1.0,12,22.312805
11.25,-0.75,12,23.160532
11.25,-0.5,12,21.680243
11.25,-0.25,12,21.124743
11.25,0.0,12,20.831724
11.25,0.25,12,20.244558
11.25,0.5,12,21.735258
11.25,0.75,12,19.603039
11.25,1.0,12,18.044104
11.25,1.25,12,18.67936
11.25,1.5,12,18.890402
11.25,1.75,12,19.512783
11.25,2.0,12,19.754005
11.25,2.25,12,20.226398
11.25,2.5,12,20.000072
11.25,2.75,12,20.603504
11.25,3.0,12,21.012972
11.0,-5.0,1,21.360209
11.0,-4.75,1,21.710993
11.0,-4.5,1,20.45329
11.0,-4.25,1,19.27864
11.0,-4.0,1,18.57913
11.0,-3.75,1,18.387957
11.0,-3.5,1,18.319462
11.0,-3.25,1,18.069662
11.0,-3.0,1,18.290644
11.0,-2.75,1,18.099844
11.0,-2.5,1,18.253183
11.0,-2.25,1,17.880224
11.0,-2.0,1,18.072098
11.0,-1.75,1,17.94989
11.0,-1.5,1,17.726885
11.0,-1.25,1,18.024899
11.0,-1.0,1,17.699553
11.0,-0.75,1,17.999935
11.0,-0.5,1,16.92342
11.0,-0.25,1,17.030348
11.0,0.0,1,17.21337
11.0,0.25,1,17.253513
11.0,0.5,1,18.80701
11.0,0.75,1,16.966602
11.0,1.0,1,15.627158
11.0,1.25,1,16.731041
11.0,1.5,1,17.725618
11.0,1.75,1,17.925053
11.0,2.0,1,17.558483
11.0,2.25,1,17.16123
11.0,2.5,1,16.864925
11.0,2.75,1,17.342855
11.0,3.0,1,16.945536
11.0,-5.0,2,19.459791
11.0,-4.75,2,19.678085
11.0,-4.5,2,18.74007
11.0,-4.25,2,17.88415
11.0,-4.0,2,17.424538
11.0,-3.75,2,17.331528
11.0,-3.5,2,17.239622
11.0,-3.25,2,16.989573
11.0,-3.0,2,17.074802
11.0,-2.75,2,16.78378
11.0,-2.5,2,16.88938
11.0,-2.25,2,16.557138
11.0,-2.0,2,16.634806
11.0,-1.75,2,16.41901
11.0,-1.5,2,16.113535
11.0,-1.25,2,16.312052
11.0,-1.0,2,16.154917
11.0,-0.75,2,16.516518
11.0,-0.5,2,15.746393
11.0,-0.25,2,16.009037
11.0,0.0,2,16.19772
11.0,0.25,2,16.26653
11.0,0.5,2,17.517706
11.0,0.75,2,16.134918
11.0,1.0,2,15.027873
11.0,1.25,2,15.523234
11.0,1.5,2,16.167126
11.0,1.75,2,16.142735
11.0,2.0,2,15.709697
11.0,2.25,2,15.316398
11.0,2.5,2,15.073809
11.0,2.75,2,15.49264
11.0,3.0,2,14.994909
11.0,-5.0,3,30.647556
11.0,-4.75,3,30.95905
11.0,-4.5,3,30.29753
11.0,-4.25,3,29.38527
11.0,-4.0,3,28.755903
11.0,-3.75,3,28.352795
11.0,-3.5,3,28.286037
11.0,-3.25,3,27.90732
11.0,-3.0,3,27.67866
11.0,-2.75,3,27.466059
11.0,-2.5,3,27.78793
11.0,-2.25,3,27.494219
11.0,-2.0,3,27.529049
11.0,-1.75,3,27.069693
11.0,-1.5,3,26.422602
11.0,-1.25,3,26.704037
11.0,-1.0,3,26.84011
11.0,-0.75,3,27.544138
11.0,-0.5,3,26.899202
11.0,-0.25,3,27.159695
11.0,0.0,3,27.841076
11.0,0.25,3,28.05016
11.0,0.5,3,29.290205
11.0,0.75,3,28.397877
11.0,1.0,3,27.138565
11.0,1.25,3,26.983425
11.0,1.5,3,27.265175
11.0,1.75,3,26.899109
11.0,2.0,3,25.833223
11.0,2.25,3,24.91188
11.0,2.5,3,24.615702
11.0,2.75,3,24.904667
11.0,3.0,3,24.218983
11.0,-5.0,4,51.943657
11.0,-4.75,4,52.34594
11.0,-4.5,4,52.089222
11.0,-4.25,4,51.03267
11.0,-4.0,4,50.281086
11.0,-3.75,4,49.722454
11.0,-3.5,4,49.704243
11.0,-3.25,4,49.089508
11.0,-3.0,4,48.584908
11.0,-2.75,4,48.568146
11.0,-2.5,4,49.443726
11.0,-2.25,4,49.38256
11.0,-2.0,4,49.265213
11.0,-1.75,4,48.687664
11.0,-1.5,4,47.729294
11.0,-1.25,4,47.726593
